filename,cipher_family,implementation,plaintext_length,padding_mode,file_size,entropy,chi2,byte_mean,byte_variance,byte_skewness,byte_kurtosis,serial_corr,bigram_entropy,trigram_entropy,runs,runs_z,block_entropy_std_16,block_entropy_std_8,block_mean_std_16,block_mean_std_8,top8_ratio,top16_ratio,low_byte_ratio,high_byte_ratio,even_byte_ratio,zero_byte_ratio,peak_count,max_run_length,diff_entropy
ml_kem_768_s123_openssl.bin,ML-KEM-768,openssl,2048,Random,1088,7.827245662148124,261.1764705882353,125.67922794117646,5219.092877345101,0.017957810612233175,-1.1452833510788638,-0.01893728159302356,10.073256740206702,10.084808387804364,548,0.1820975745816391,0.08971409280505566,0.062147579060209436,17.15626139910343,25.33072012282102,0.07261029411764706,0.1332720588235294,0.05514705882352941,0.05330882352941176,0.5064338235294118,0.003676470588235294,0,2,7.8166481381896284
ml_kem_768_s124_openssl.bin,ML-KEM-768,openssl,256,PKCS7,1088,7.810157775945682,272.0,128.671875,5614.330753102022,0.015530465214090496,-1.2216381731591184,-0.0010913086092813416,10.078776519415534,10.084808387804364,539,-0.3635297713793274,0.07079170191121414,0.07597050852857289,14.478640037943673,23.42626170512534,0.06893382352941177,0.12959558823529413,0.06433823529411764,0.0661764705882353,0.47150735294117646,0.0027573529411764708,0,2,7.78517927674372
ml_kem_768_s125_openssl.bin,ML-KEM-768,openssl,4096,PKCS7,1088,7.822932024310327,253.1764705882353,126.390625,5247.824434168198,0.06088954093658883,-1.1433682417207331,-0.017634236018415708,10.060377255386095,10.084808387804364,563,1.1085101160014352,0.06698848219959043,0.058823529411764705,17.91721469999449,25.18767988869859,0.07261029411764706,0.1332720588235294,0.05422794117647059,0.058823529411764705,0.49724264705882354,0.004595588235294118,0,2,7.81039155219979
ml_kem_768_s126_openssl.bin,ML-KEM-768,openssl,256,ISO10126,1088,7.770535126444774,317.6470588235294,124.59650735294117,5752.650612801416,0.022954136853812222,-1.2644794331706062,-0.02288700930106033,10.071416813803758,10.084808387804364,566,1.330046589761082,0.08161817956533714,0.06816358903580573,19.001766902845983,26.03695481991056,0.07352941176470588,0.13419117647058823,0.08363970588235294,0.050551470588235295,0.5193014705882353,0.006433823529411764,0,2,7.838547952108233
ml_kem_768_s127_openssl.bin,ML-KEM-768,openssl,512,Zero,1088,7.793411089665517,298.3529411764706,132.5808823529412,5343.782060986159,-0.06672293764519445,-1.1884941181506379,0.016325475211894203,10.06221718178904,10.084808387804364,528,-0.9922069789363567,0.08437880454065075,0.10155314203627304,20.43218714342888,29.683186719990264,0.07628676470588236,0.13511029411764705,0.04871323529411765,0.07169117647058823,0.48713235294117646,0.004595588235294118,1,2,7.81978669167313
ml_kem_768_s128_openssl.bin,ML-KEM-768,openssl,2048,Zero,1088,7.823856003985701,248.0,127.19117647058823,5711.976319204152,0.009687680666190943,-1.2186866412976376,-0.05035323951032664,10.06773696099787,10.084808387804364,565,1.2150862460682545,0.07612602662076712,0.071949947760224,13.861910402717793,23.10056310775408,0.06893382352941177,0.12591911764705882,0.0661764705882353,0.07077205882352941,0.5018382352941176,0.0027573529411764708,0,2,7.82931345404746
ml_kem_768_s129_openssl.bin,ML-KEM-768,openssl,512,Zero,1088,7.820524349623524,258.8235294117647,121.19761029411765,5598.17326634813,0.12254499891335686,-1.2065991634227735,-0.06476615153073906,10.078776519415534,10.084808387804364,556,1.0410177837536538,0.06885412058944133,0.08397738073897368,20.117547516893126,26.36641968717384,0.07169117647058823,0.13143382352941177,0.08088235294117647,0.05514705882352941,0.4954044117647059,0.004595588235294118,0,2,7.798273590898954
ml_kem_768_s130_liboqs.bin,ML-KEM-768,liboqs,256,ISO10126,1088,7.810163672912342,275.29411764705884,126.90441176470588,5501.78865700692,0.04082568173497446,-1.2144069273632465,-0.051734168355892986,10.069576887400814,10.084808387804364,571,1.6035173976062271,0.09211632771579911,0.08509659558163755,18.52921316857859,26.723079651324586,0.07169117647058823,0.1323529411764706,0.06158088235294118,0.0661764705882353,0.49264705882352944,0.003676470588235294,0,2,7.79675939887264
ml_kem_768_s131_liboqs.bin,ML-KEM-768,liboqs,2048,PKCS7,1088,7.835718011693688,233.88235294117646,125.33272058823529,5525.573120539577,0.019684673854420208,-1.2301967399997746,-0.04113251870827608,10.075096666609646,10.084808387804364,559,0.8686072225686694,0.08803790431206247,0.07090919677200702,16.501390598349037,24.72270953724744,0.0661764705882353,0.1213235294117647,0.06341911764705882,0.05238970588235294,0.48161764705882354,0.0027573529411764708,0,2,7.825182967947242
ml_kem_768_s132_liboqs.bin,ML-KEM-768,liboqs,2048,ANSI_X923,1088,7.834503851491661,225.41176470588235,127.28584558823529,5445.48906435851,-0.028487353100145472,-1.176875267266512,-2.3612700125535672e-05,10.065897034594926,10.084808387804364,550,0.3037592322813759,0.07033502378569483,0.06525087996065754,19.64046469463006,27.482351071636618,0.06525735294117647,0.12224264705882353,0.07169117647058823,0.05514705882352941,0.5045955882352942,0.003676470588235294,0,2,7.815040743508991
ml_kem_768_s133_liboqs.bin,ML-KEM-768,liboqs,2048,ANSI_X923,1088,7.81803660104455,256.4705882352941,129.31158088235293,5098.541704118458,-0.01359608537080436,-1.1147214883367926,-0.05850137790542217,10.064057108191983,10.084808387804364,578,2.006098575280934,0.08950903547014596,0.08806279093384915,14.347169721814344,23.74525395847098,0.06709558823529412,0.12683823529411764,0.057904411764705885,0.057904411764705885,0.484375,0.003676470588235294,0,2,7.847642539873215
ml_kem_768_s134_liboqs.bin,ML-KEM-768,liboqs,2048,Random,1088,7.840683267932356,221.64705882352942,130.81893382352942,5454.7935018044445,-0.06796166992125655,-1.2037665495369307,0.02329698942192558,10.06221718178904,10.084808387804364,552,0.4898171117312322,0.06584373047269233,0.08267972847076846,20.54228103615601,25.862186102550837,0.06709558823529412,0.12224264705882353,0.05698529411764706,0.06066176470588235,0.4806985294117647,0.0055147058823529415,1,2,7.816951606473253
ml_kem_768_s135_liboqs.bin,ML-KEM-768,liboqs,2048,ISO10126,1088,7.808100231487185,266.3529411764706,128.91360294117646,5339.200256136462,-0.017193268137759215,-1.175218266357966,0.02600801883816721,10.069576887400814,10.084808387804364,526,-1.095545492483585,0.07523302180029826,0.07597050852857289,18.566049340712095,25.086841426415344,0.06801470588235294,0.125,0.05514705882352941,0.06158088235294118,0.4944852941176471,0.001838235294117647,1,2,7.831940673419335
ml_kem_768_s136_liboqs.bin,ML-KEM-768,liboqs,512,ANSI_X923,1088,7.841363018088527,229.1764705882353,126.7876838235294,5409.5017968412085,-0.00793572206675445,-1.1677570868508866,-0.004734494153294227,10.07693659301259,10.084808387804364,544,-0.05966003582877552,0.0893134645989636,0.0735064302321037,17.100364484399073,24.254175087134698,0.06433823529411764,0.12224264705882353,0.06893382352941177,0.058823529411764705,0.5064338235294118,0.0055147058823529415,0,2,7.835211562104279
ml_kem_768_s137_liboqs.bin,ML-KEM-768,liboqs,512,PKCS7,1088,7.815622284244202,254.58823529411765,127.2123161764706,5306.7462821353265,-0.029702286710719623,-1.1439871865433755,0.044890133082705765,10.073256740206702,10.084808387804364,516,-1.7587704153971617,0.06767495469518957,0.06816358903580573,17.073516225667184,24.990946521779527,0.06709558823529412,0.12775735294117646,0.06709558823529412,0.057904411764705885,0.5045955882352942,0.0055147058823529415,0,2,7.8130684328108995
ml_kem_768_s138_liboqs.bin,ML-KEM-768,liboqs,4096,Random,1088,7.823862964125776,245.1764705882353,131.76011029411765,5716.059180870188,-0.041774272789417526,-1.229086041771488,-0.03279743319614686,10.070722345080517,10.084808387804364,547,0.15762582853882082,0.07267425514989263,0.071949947760224,17.79119795090472,24.289457055865153,0.06985294117647059,0.12775735294117646,0.0661764705882353,0.08088235294117647,0.5082720588235294,0.008272058823529412,0,2,7.8072835784433465
ml_kem_768_s139_liboqs.bin,ML-KEM-768,liboqs,256,ANSI_X923,1088,7.833363717463256,240.94117647058823,124.75459558823529,5794.177828145274,0.06102616922681936,-1.2720548599192487,-0.009602140586670395,10.060377255386095,10.084808387804364,530,-0.8473478502211916,0.07049884743512563,0.08170337313582098,17.976893347118043,24.68868392585686,0.06801470588235294,0.12683823529411764,0.07169117647058823,0.06801470588235294,0.4806985294117647,0.006433823529411764,0,2,7.859626100063126
